i,j,n,value
1,1,36,5.7460838615519005
1,1,37,5.287397783525738
1,1,38,4.850819295457533
1,1,39,4.4407105452864055
1,1,40,4.061169204080131
1,1,41,3.7159875234603583
1,1,42,3.4086144446779487
1,1,43,3.142121137932059
1,1,44,2.9191703162527256
1,1,45,2.7419896305524194
1,1,46,2.612349411674515
1,1,47,2.531544981832678
1,1,48,2.500383712179496
1,1,49,2.5191769558207966
1,1,50,2.5877369368783376
1,1,51,2.7053786266843076
1,1,52,2.8709265883613377
1,1,53,3.082726721399234
1,1,54,3.3386627888804936
1,1,55,3.6361775622200643
1,1,56,3.9722983721480403
1,1,57,4.343666810638392
1,1,58,4.746572287011812
1,1,59,5.176989102931213
1,2,0,6.102922509005371
1,2,1,7.5
1,2,2,7.999167083234141
1,2,3,8.493346653975307
1,2,4,8.977601033306698
1,2,5,9.447091711543253
1,2,6,9.897127693021016
1,2,7,10.323212366975177
1,2,8,10.721088436188456
1,2,9,11.086780454497614
1,2,10,11.416634548137417
1,2,11,11.707354924039484
1,2,12,11.956036800307178
1,2,13,12.160195429836131
1,2,14,12.317790927085966
1,2,15,12.4272486499423
1,2,16,12.487474933020273
1,2,17,12.497868015207525
1,2,18,12.458324052262345
1,2,19,12.369238154390976
1,2,20,12.231500438437074
1,2,21,12.046487134128409
1,2,22,11.81604683324437
1,2,23,11.54248201909795
1,2,24,11.2285260608836
1,2,25,10.877315902755756
1,2,26,10.492360720519782
1,2,27,10.077506859107322
1,2,28,9.63689940116915
1,2,29,9.174940750779525
1,2,30,8.696246646069913
1,2,31,8.205600040299336
1,2,32,7.707903312166452
1,2,33,7.2081292828620995
1,2,34,6.711271529283759
1,2,35,6.222294489865844
1,2,36,5.7460838615519005
1,2,37,5.287397783525738
1,2,38,4.850819295457533
1,2,39,4.4407105452864055
1,2,40,4.061169204080131
1,2,41,3.7159875234603583
1,2,42,3.4086144446779487
1,2,43,3.142121137932059
1,2,44,2.9191703162527256
1,2,45,2.7419896305524194
1,2,46,2.612349411674515
1,2,47,2.531544981832678
1,2,48,2.500383712179496
1,2,49,2.5191769558207966
1,2,50,2.5877369368783376
1,2,51,2.7053786266843076
1,2,52,2.8709265883613377
1,2,53,3.082726721399234
1,2,54,3.3386627888804936
1,2,55,3.6361775622200643
1,2,56,3.9722983721480403
1,2,57,4.343666810638392
1,2,58,4.746572287011812
1,2,59,5.176989102931213
1,3,0,6.102922509005371
1,3,1,7.5
1,3,2,7.999167083234141
1,3,3,8.493346653975307
1,3,4,8.977601033306698
1,3,5,9.447091711543253
1,3,6,9.897127693021016
1,3,7,10.323212366975177
1,3,8,10.721088436188456
1,3,9,11.086780454497614
1,3,10,11.416634548137417
1,3,11,11.707354924039484
1,3,12,11.956036800307178
1,3,13,12.160195429836131
1,3,14,12.317790927085966
1,3,15,12.4272486499423
1,3,16,12.487474933020273
1,3,17,12.497868015207525
1,3,18,12.458324052262345
1,3,19,12.369238154390976
1,3,20,12.231500438437074
1,3,21,12.046487134128409
1,3,22,11.81604683324437
1,3,23,11.54248201909795
1,3,24,11.2285260608836
1,3,25,10.877315902755756
1,3,26,10.492360720519782
1,3,27,10.077506859107322
1,3,28,9.63689940116915
1,3,29,9.174940750779525
1,3,30,8.696246646069913
1,3,31,8.205600040299336
1,3,32,7.707903312166452
1,3,33,7.2081292828620995
1,3,34,6.711271529283759
1,3,35,6.222294489865844
1,3,36,5.7460838615519005
1,3,37,5.287397783525738
1,3,38,4.850819295457533
1,3,39,4.4407105452864055
1,3,40,4.061169204080131
1,3,41,3.7159875234603583
1,3,42,3.4086144446779487
1,3,43,3.142121137932059
1,3,44,2.9191703162527256
1,3,45,2.7419896305524194
1,3,46,2.612349411674515
1,3,47,2.531544981832678
1,3,48,2.500383712179496
1,3,49,2.5191769558207966
1,3,50,2.5877369368783376
1,3,51,2.7053786266843076
1,3,52,2.8709265883613377
1,3,53,3.082726721399234
1,3,54,3.3386627888804936
1,3,55,3.6361775622200643
1,3,56,3.9722983721480403
1,3,57,4.343666810638392
1,3,58,4.746572287011812
1,3,59,5.176989102931213
1,4,0,7.323507010806445
1,4,1,9.0
1,4,2,9.599000499880969
1,4,3,10.192015984770368
1,4,4,10.773121239968038
1,4,5,11.336510053851903
1,4,6,11.876553231625218
1,4,7,12.387854840370212
1,4,8,12.865306123426146
1,4,9,13.304136545397135
1,4,10,13.6999614577649
1,4,11,14.04882590884738
1,4,12,14.347244160368612
1,4,13,14.592234515803359
1,4,14,14.781349112503158
1,4,15,14.91269837993076
1,4,16,14.984969919624326
1,4,17,14.99744161824903
1,4,18,14.949988862714813
1,4,19,14.84308578526917
1,4,20,14.677800526124487
1,4,21,14.455784560954092
1,4,22,14.179256199893242
1,4,23,13.85097842291754
1,4,24,13.474231273060322
1,4,25,13.052779083306906
1,4,26,12.590832864623739
1,4,27,12.093008230928785
1,4,28,11.564279281402978
1,4,29,11.009928900935432
1,4,30,10.435495975283894
1,4,31,9.846720048359202
1,4,32,9.249483974599743
1,4,33,8.649755139434518
1,4,34,8.05352583514051
1,4,35,7.466753387839013
1,4,36,6.895300633862281
1,4,37,6.344877340230886
1,4,38,5.820983154549039
1,4,39,5.328852654343686
1,4,40,4.873403044896158
1,4,41,4.45918502815243
1,4,42,4.0903373336135385
1,4,43,3.770545365518471
1,4,44,3.5030043795032704
1,4,45,3.2903875566629033
1,4,46,3.134819294009418
1,4,47,3.0378539781992133
1,4,48,3.000460454615395
1,4,49,3.023012346984956
1,4,50,3.105284324254005
1,4,51,3.2464543520211695
1,4,52,3.4451119060336053
1,4,53,3.6992720656790814
1,4,54,4.006395346656593
1,4,55,4.363413074664077
1,4,56,4.766758046577649
1,4,57,5.2124001727660705
1,4,58,5.6958867444141745
1,4,59,6.212386923517456
1,5,0,7.323507010806445
1,5,1,9.0
1,5,2,9.599000499880969
1,5,3,10.192015984770368
1,5,4,10.773121239968038
1,5,5,11.336510053851903
1,5,6,11.876553231625218
1,5,7,12.387854840370212
1,5,8,12.865306123426146
1,5,9,13.304136545397135
1,5,10,13.6999614577649
1,5,11,14.04882590884738
1,5,12,14.347244160368612
1,5,13,14.592234515803359
1,5,14,14.781349112503158
1,5,15,14.91269837993076
1,5,16,14.984969919624326
1,5,17,14.99744161824903
1,5,18,14.949988862714813
1,5,19,14.84308578526917
1,5,20,14.677800526124487
1,5,21,14.455784560954092
1,5,22,14.179256199893242
1,5,23,13.85097842291754
1,5,24,13.474231273060322
1,5,25,13.052779083306906
1,5,26,12.590832864623739
1,5,27,12.093008230928785
1,5,28,11.564279281402978
1,5,29,11.009928900935432
1,5,30,10.435495975283894
1,5,31,9.846720048359202
1,5,32,9.249483974599743
1,5,33,8.649755139434518
1,5,34,8.05352583514051
1,5,35,7.466753387839013
1,5,36,6.895300633862281
1,5,37,6.344877340230886
1,5,38,5.820983154549039
1,5,39,5.328852654343686
1,5,40,4.873403044896158
1,5,41,4.45918502815243
1,5,42,4.0903373336135385
1,5,43,3.770545365518471
1,5,44,3.5030043795032704
1,5,45,3.2903875566629033
1,5,46,3.134819294009418
1,5,47,3.0378539781992133
1,5,48,3.000460454615395
1,5,49,3.023012346984956
1,5,50,3.105284324254005
1,5,51,3.2464543520211695
1,5,52,3.4451119060336053
1,5,53,3.6992720656790814
1,5,54,4.006395346656593
1,5,55,4.363413074664077
1,5,56,4.766758046577649
1,5,57,5.2124001727660705
1,5,58,5.6958867444141745
1,5,59,6.212386923517456
1,6,0,10.985260516209667
1,6,1,13.5
1,6,2,14.398500749821453
1,6,3,15.288023977155552
1,6,4,16.159681859952055
1,6,5,17.004765080777855
1,6,6,17.814829847437828
1,6,7,18.58178226055532
1,6,8,19.29795918513922
1,6,9,19.956204818095703
1,6,10,20.54994218664735
1,6,11,21.073238863271072
1,6,12,21.52086624055292
1,6,13,21.888351773705036
1,6,14,22.172023668754736
1,6,15,22.36904756989614
1,6,16,22.47745487943649
1,6,17,22.496162427373545
1,6,18,22.42498329407222
1,6,19,22.264628677903758
1,6,20,22.016700789186732
1,6,21,21.683676841431136
1,6,22,21.268884299839865
1,6,23,20.77646763437631
1,6,24,20.211346909590482
1,6,25,19.57916862496036
1,6,26,18.88624929693561
1,6,27,18.13951234639318
1,6,28,17.34641892210447
1,6,29,16.514893351403146
1,6,30,15.653243962925842
1,6,31,14.770080072538804
1,6,32,13.874225961899613
1,6,33,12.974632709151779
1,6,34,12.080288752710766
1,6,35,11.20013008175852
1,6,36,10.342950950793421
1,6,37,9.517316010346327
1,6,38,8.731474731823559
1,6,39,7.993278981515529
1,6,40,7.310104567344236
1,6,41,6.688777542228645
1,6,42,6.135506000420308
1,6,43,5.655818048277706
1,6,44,5.254506569254906
1,6,45,4.935581334994355
1,6,46,4.702228941014127
1,6,47,4.55678096729882
1,6,48,4.500690681923093
1,6,49,4.534518520477434
1,6,50,4.657926486381008
1,6,51,4.869681528031754
1,6,52,5.1676678590504075
1,6,53,5.548908098518622
1,6,54,6.009593019984889
1,6,55,6.545119611996116
1,6,56,7.150137069866473
1,6,57,7.818600259149106
1,6,58,8.543830116621262
1,6,59,9.318580385276183
1,7,0,10.985260516209667
1,7,1,13.5
1,7,2,14.398500749821453
1,7,3,15.288023977155552
1,7,4,16.159681859952055
1,7,5,17.004765080777855
1,7,6,17.814829847437828
1,7,7,18.58178226055532
1,7,8,19.29795918513922
1,7,9,19.956204818095703
1,7,10,20.54994218664735
1,7,11,21.073238863271072
1,7,12,21.52086624055292
1,7,13,21.888351773705036
1,7,14,22.172023668754736
1,7,15,22.36904756989614
1,7,16,22.47745487943649
1,7,17,22.496162427373545
1,7,18,22.42498329407222
1,7,19,22.264628677903758
1,7,20,22.016700789186732
1,7,21,21.683676841431136
1,7,22,21.268884299839865
1,7,23,20.77646763437631
1,7,24,20.211346909590482
1,7,25,19.57916862496036
1,7,26,18.88624929693561
1,7,27,18.13951234639318
1,7,28,17.34641892210447
1,7,29,16.514893351403146
1,7,30,15.653243962925842
1,7,31,14.770080072538804
1,7,32,13.874225961899613
1,7,33,12.974632709151779
1,7,34,12.080288752710766
1,7,35,11.20013008175852
1,7,36,10.342950950793421
1,7,37,9.517316010346327
1,7,38,8.731474731823559
1,7,39,7.993278981515529
1,7,40,7.310104567344236
1,7,41,6.688777542228645
1,7,42,6.135506000420308
1,7,43,5.655818048277706
1,7,44,5.254506569254906
1,7,45,4.935581334994355
1,7,46,4.702228941014127
1,7,47,4.55678096729882
1,7,48,4.500690681923093
1,7,49,4.534518520477434
1,7,50,4.657926486381008
1,7,51,4.869681528031754
1,7,52,5.1676678590504075
1,7,53,5.548908098518622
1,7,54,6.009593019984889
1,7,55,6.545119611996116
1,7,56,7.150137069866473
1,7,57,7.818600259149106
1,7,58,8.543830116621262
1,7,59,9.318580385276183
1,8,0,6.102922509005371
1,8,1,7.5
1,8,2,7.999167083234141
1,8,3,8.493346653975307
1,8,4,8.977601033306698
1,8,5,9.447091711543253
1,8,6,9.897127693021016
1,8,7,10.323212366975177
1,8,8,10.721088436188456
1,8,9,11.086780454497614
1,8,10,11.416634548137417
1,8,11,11.707354924039484
1,8,12,11.956036800307178
1,8,13,12.160195429836131
1,8,14,12.317790927085966
1,8,15,12.4272486499423
1,8,16,12.487474933020273
1,8,17,12.497868015207525
1,8,18,12.458324052262345
1,8,19,12.369238154390976
1,8,20,12.231500438437074
1,8,21,12.046487134128409
1,8,22,11.81604683324437
1,8,23,11.54248201909795
1,8,24,11.2285260608836
1,8,25,10.877315902755756
1,8,26,10.492360720519782
1,8,27,10.077506859107322
1,8,28,9.63689940116915
1,8,29,9.174940750779525
1,8,30,8.696246646069913
1,8,31,8.205600040299336
1,8,32,7.707903312166452
1,8,33,7.2081292828620995
1,8,34,6.711271529283759
1,8,35,6.222294489865844
1,8,36,5.7460838615519005
1,8,37,5.287397783525738
1,8,38,4.850819295457533
1,8,39,4.4407105452864055
1,8,40,4.061169204080131
1,8,41,3.7159875234603583
1,8,42,3.4086144446779487
1,8,43,3.142121137932059
1,8,44,2.9191703162527256
1,8,45,2.7419896305524194
1,8,46,2.612349411674515
1,8,47,2.531544981832678
1,8,48,2.500383712179496
1,8,49,2.5191769558207966
1,8,50,2.5877369368783376
1,8,51,2.7053786266843076
1,8,52,2.8709265883613377
1,8,53,3.082726721399234
1,8,54,3.3386627888804936
1,8,55,3.6361775622200643
1,8,56,3.9722983721480403
1,8,57,4.343666810638392
1,8,58,4.746572287011812
1,8,59,5.176989102931213
1,9,0,10.985260516209667
1,9,1,13.5
1,9,2,14.398500749821453
1,9,3,15.288023977155552
1,9,4,16.159681859952055
1,9,5,17.004765080777855
1,9,6,17.814829847437828
1,9,7,18.58178226055532
1,9,8,19.29795918513922
1,9,9,19.956204818095703
1,9,10,20.54994218664735
1,9,11,21.073238863271072
1,9,12,21.52086624055292
1,9,13,21.888351773705036
1,9,14,22.172023668754736
1,9,15,22.36904756989614
1,9,16,22.47745487943649
1,9,17,22.496162427373545
1,9,18,22.42498329407222
1,9,19,22.264628677903758
1,9,20,22.016700789186732
1,9,21,21.683676841431136
1,9,22,21.268884299839865
1,9,23,20.77646763437631
1,9,24,20.211346909590482
1,9,25,19.57916862496036
1,9,26,18.88624929693561
1,9,27,18.13951234639318
1,9,28,17.34641892210447
1,9,29,16.514893351403146
1,9,30,15.653243962925842
1,9,31,14.770080072538804
1,9,32,13.874225961899613
1,9,33,12.974632709151779
1,9,34,12.080288752710766
1,9,35,11.20013008175852
1,9,36,10.342950950793421
1,9,37,9.517316010346327
1,9,38,8.731474731823559
1,9,39,7.993278981515529
1,9,40,7.310104567344236
1,9,41,6.688777542228645
1,9,42,6.135506000420308
1,9,43,5.655818048277706
1,9,44,5.254506569254906
1,9,45,4.935581334994355
1,9,46,4.702228941014127
1,9,47,4.55678096729882
1,9,48,4.500690681923093
1,9,49,4.534518520477434
1,9,50,4.657926486381008
1,9,51,4.869681528031754
1,9,52,5.1676678590504075
1,9,53,5.548908098518622
1,9,54,6.009593019984889
1,9,55,6.545119611996116
1,9,56,7.150137069866473
1,9,57,7.818600259149106
1,9,58,8.543830116621262
1,9,59,9.318580385276183
1,10,0,7.323507010806445
1,10,1,9.0
1,10,2,9.599000499880969
1,10,3,10.192015984770368
1,10,4,10.773121239968038
1,10,5,11.336510053851903
1,10,6,11.876553231625218
1,10,7,12.387854840370212
1,10,8,12.865306123426146
1,10,9,13.304136545397135
1,10,10,13.6999614577649
1,10,11,14.04882590884738
1,10,12,14.347244160368612
1,10,13,14.592234515803359
1,10,14,14.781349112503158
1,10,15,14.91269837993076
1,10,16,14.984969919624326
1,10,17,14.99744161824903
1,10,18,14.949988862714813
1,10,19,14.84308578526917
1,10,20,14.677800526124487
1,10,21,14.455784560954092
1,10,22,14.179256199893242
1,10,23,13.85097842291754
1,10,24,13.474231273060322
1,10,25,13.052779083306906
1,10,26,12.590832864623739
1,10,27,12.093008230928785
1,10,28,11.564279281402978
1,10,29,11.009928900935432
1,10,30,10.435495975283894
1,10,31,9.846720048359202
1,10,32,9.249483974599743
1,10,33,8.649755139434518
1,10,34,8.05352583514051
1,10,35,7.466753387839013
1,10,36,6.895300633862281
1,10,37,6.344877340230886
1,10,38,5.820983154549039
1,10,39,5.328852654343686
1,10,40,4.873403044896158
1,10,41,4.45918502815243
1,10,42,4.0903373336135385
1,10,43,3.770545365518471
1,10,44,3.5030043795032704
1,10,45,3.2903875566629033
1,10,46,3.134819294009418
1,10,47,3.0378539781992133
1,10,48,3.000460454615395
1,10,49,3.023012346984956
1,10,50,3.105284324254005
1,10,51,3.2464543520211695
1,10,52,3.4451119060336053
1,10,53,3.6992720656790814
1,10,54,4.006395346656593
1,10,55,4.363413074664077
1,10,56,4.766758046577649
1,10,57,5.2124001727660705
1,10,58,5.6958867444141745
1,10,59,6.212386923517456
1,11,0,12.205845018010741
1,11,1,15.0
1,11,2,15.998334166468283
1,11,3,16.986693307950613
1,11,4,17.955202066613396
1,11,5,18.894183423086506
1,11,6,19.794255386042032
1,11,7,20.646424733950354
1,11,8,21.442176872376912
1,11,9,22.173560908995228
1,11,10,22.833269096274833
1,11,11,23.414709848078967
1,11,12,23.912073600614356
1,11,13,24.320390859672262
1,11,14,24.63558185417193
1,11,15,24.8544972998846
1,11,16,24.974949866040546
1,11,17,24.99573603041505
1,11,18,24.91664810452469
1,11,19,24.73847630878195
1,11,20,24.463000876874148
1,11,21,24.092974268256818
1,11,22,23.63209366648874
1,11,23,23.0849640381959
1,11,24,22.4570521217672
1,11,25,21.75463180551151
1,11,26,20.984721441039564
1,11,27,20.155013718214644
1,11,28,19.2737988023383
1,11,29,18.34988150155905
1,11,30,17.392493292139825
1,11,31,16.41120008059867
1,11,32,15.415806624332903
1,11,33,14.416258565724199
1,11,34,13.422543058567518
1,11,35,12.444588979731687
1,11,36,11.492167723103801
1,11,37,10.574795567051476
1,11,38,9.701638590915065
1,11,39,8.881421090572811
1,11,40,8.122338408160262
1,11,41,7.431975046920717
1,11,42,6.817228889355897
1,11,43,6.284242275864118
1,11,44,5.838340632505451
1,11,45,5.483979261104839
1,11,46,5.22469882334903
1,11,47,5.063089963665356
1,11,48,5.000767424358992
1,11,49,5.038353911641593
1,11,50,5.175473873756675
1,11,51,5.410757253368615
1,11,52,5.7418531767226755
1,11,53,6.165453442798468
1,11,54,6.677325577760987
1,11,55,7.2723551244401285
1,11,56,7.9445967442960805
1,11,57,8.687333621276784
1,11,58,9.493144574023624
1,11,59,10.353978205862425
1,12,0,12.205845018010741
1,12,1,15.0
1,12,2,15.998334166468283
1,12,3,16.986693307950613
1,12,4,17.955202066613396
1,12,5,18.894183423086506
1,12,6,19.794255386042032
1,12,7,20.646424733950354
1,12,8,21.442176872376912
1,12,9,22.173560908995228
1,12,10,22.833269096274833
1,12,11,23.414709848078967
1,12,12,23.912073600614356
1,12,13,24.320390859672262
1,12,14,24.63558185417193
1,12,15,24.8544972998846
1,12,16,24.974949866040546
1,12,17,24.99573603041505
1,12,18,24.91664810452469
1,12,19,24.73847630878195
1,12,20,24.463000876874148
1,12,21,24.092974268256818
1,12,22,23.63209366648874
1,12,23,23.0849640381959
1,12,24,22.4570521217672
1,12,25,21.75463180551151
1,12,26,20.984721441039564
1,12,27,20.155013718214644
1,12,28,19.2737988023383
1,12,29,18.34988150155905
1,12,30,17.392493292139825
1,12,31,16.41120008059867
1,12,32,15.415806624332903
1,12,33,14.416258565724199
1,12,34,13.422543058567518
1,12,35,12.444588979731687
1,12,36,11.492167723103801
1,12,37,10.574795567051476
1,12,38,9.701638590915065
1,12,39,8.881421090572811
1,12,40,8.122338408160262
1,12,41,7.431975046920717
1,12,42,6.817228889355897
1,12,43,6.284242275864118
1,12,44,5.838340632505451
1,12,45,5.483979261104839
1,12,46,5.22469882334903
1,12,47,5.063089963665356
1,12,48,5.000767424358992
1,12,49,5.038353911641593
1,12,50,5.175473873756675
1,12,51,5.410757253368615
1,12,52,5.7418531767226755
1,12,53,6.165453442798468
1,12,54,6.677325577760987
1,12,55,7.2723551244401285
1,12,56,7.9445967442960805
1,12,57,8.687333621276784
1,12,58,9.493144574023624
1,12,59,10.353978205862425
1,13,0,12.205845018010741
1,13,1,15.0
1,13,2,15.998334166468283
1,13,3,16.986693307950613
1,13,4,17.955202066613396
1,13,5,18.894183423086506
1,13,6,19.794255386042032
1,13,7,20.646424733950354
1,13,8,21.442176872376912
1,13,9,22.173560908995228
1,13,10,22.833269096274833
1,13,11,23.414709848078967
1,13,12,23.912073600614356
1,13,13,24.320390859672262
1,13,14,24.63558185417193
1,13,15,24.8544972998846
1,13,16,24.974949866040546
1,13,17,24.99573603041505
1,13,18,24.91664810452469
1,13,19,24.73847630878195
1,13,20,24.463000876874148
1,13,21,24.092974268256818
1,13,22,23.63209366648874
1,13,23,23.0849640381959
1,13,24,22.4570521217672
1,13,25,21.75463180551151
1,13,26,20.984721441039564
1,13,27,20.155013718214644
1,13,28,19.2737988023383
1,13,29,18.34988150155905
1,13,30,17.392493292139825
1,13,31,16.41120008059867
1,13,32,15.415806624332903
1,13,33,14.416258565724199
1,13,34,13.422543058567518
1,13,35,12.444588979731687
1,13,36,11.492167723103801
1,13,37,10.574795567051476
1,13,38,9.701638590915065
1,13,39,8.881421090572811
1,13,40,8.122338408160262
1,13,41,7.431975046920717
1,13,42,6.817228889355897
1,13,43,6.284242275864118
1,13,44,5.838340632505451
1,13,45,5.483979261104839
1,13,46,5.22469882334903
1,13,47,5.063089963665356
1,13,48,5.000767424358992
1,13,49,5.038353911641593
1,13,50,5.175473873756675
1,13,51,5.410757253368615
1,13,52,5.7418531767226755
1,13,53,6.165453442798468
1,13,54,6.677325577760987
1,13,55,7.2723551244401285
1,13,56,7.9445967442960805
1,13,57,8.687333621276784
1,13,58,9.493144574023624
1,13,59,10.353978205862425
1,14,0,10.985260516209667
1,14,1,13.5
1,14,2,14.398500749821453
1,14,3,15.288023977155552
1,14,4,16.159681859952055
1,14,5,17.004765080777855
1,14,6,17.814829847437828
1,14,7,18.58178226055532
1,14,8,19.29795918513922
1,14,9,19.956204818095703
1,14,10,20.54994218664735
1,14,11,21.073238863271072
1,14,12,21.52086624055292
1,14,13,21.888351773705036
1,14,14,22.172023668754736
1,14,15,22.36904756989614
1,14,16,22.47745487943649
1,14,17,22.496162427373545
1,14,18,22.42498329407222
1,14,19,22.264628677903758
1,14,20,22.016700789186732
1,14,21,21.683676841431136
1,14,22,21.268884299839865
1,14,23,20.77646763437631
1,14,24,20.211346909590482
1,14,25,19.57916862496036
1,14,26,18.88624929693561
1,14,27,18.13951234639318
1,14,28,17.34641892210447
1,14,29,16.514893351403146
1,14,30,15.653243962925842
1,14,31,14.770080072538804
1,14,32,13.874225961899613
1,14,33,12.974632709151779
1,14,34,12.080288752710766
