i,j,n,value
6,3,15,182.0
6,3,16,195.0
6,3,17,208.0
6,3,18,221.0
6,3,19,234.0
6,3,20,247.0
6,3,21,260.0
6,3,22,273.0
6,3,23,286.0
6,3,24,299.0
6,3,25,312.0
6,3,26,325.0
6,3,27,338.0
6,3,28,351.0
6,3,29,364.0
6,3,30,377.0
6,3,31,390.0
6,3,32,403.0
6,3,33,416.0
6,3,34,429.0
6,3,35,442.0
6,3,36,455.0
6,3,37,468.0
6,3,38,481.0
6,3,39,494.0
6,3,40,507.0
6,3,41,520.0
6,3,42,533.0
6,3,43,546.0
6,3,44,559.0
6,3,45,572.0
6,3,46,585.0
6,3,47,598.0
6,3,48,611.0
6,3,49,624.0
6,3,50,637.0
6,3,51,650.0
6,3,52,663.0
6,3,53,676.0
6,3,54,689.0
6,3,55,702.0
6,3,56,715.0
6,3,57,728.0
6,3,58,741.0
6,3,59,754.0
6,4,0,720.0
6,4,1,0.0
6,4,2,12.0
6,4,3,24.0
6,4,4,36.0
6,4,5,48.0
6,4,6,60.0
6,4,7,72.0
6,4,8,84.0
6,4,9,96.0
6,4,10,108.0
6,4,11,120.0
6,4,12,132.0
6,4,13,144.0
6,4,14,156.0
6,4,15,168.0
6,4,16,180.0
6,4,17,192.0
6,4,18,204.0
6,4,19,216.0
6,4,20,228.0
6,4,21,240.0
6,4,22,252.0
6,4,23,264.0
6,4,24,276.0
6,4,25,288.0
6,4,26,300.0
6,4,27,312.0
6,4,28,324.0
6,4,29,336.0
6,4,30,348.0
6,4,31,360.0
6,4,32,372.0
6,4,33,384.0
6,4,34,396.0
6,4,35,408.0
6,4,36,420.0
6,4,37,432.0
6,4,38,444.0
6,4,39,456.0
6,4,40,468.0
6,4,41,480.0
6,4,42,492.0
6,4,43,504.0
6,4,44,516.0
6,4,45,528.0
6,4,46,540.0
6,4,47,552.0
6,4,48,564.0
6,4,49,576.0
6,4,50,588.0
6,4,51,600.0
6,4,52,612.0
6,4,53,624.0
6,4,54,636.0
6,4,55,648.0
6,4,56,660.0
6,4,57,672.0
6,4,58,684.0
6,4,59,696.0
6,5,0,780.0
6,5,1,0.0
6,5,2,13.0
6,5,3,26.0
6,5,4,39.0
6,5,5,52.0
6,5,6,65.0
6,5,7,78.0
6,5,8,91.0
6,5,9,104.0
6,5,10,117.0
6,5,11,130.0
6,5,12,143.0
6,5,13,156.0
6,5,14,169.0
6,5,15,182.0
6,5,16,195.0
6,5,17,208.0
6,5,18,221.0
6,5,19,234.0
6,5,20,247.0
6,5,21,260.0
6,5,22,273.0
6,5,23,286.0
6,5,24,299.0
6,5,25,312.0
6,5,26,325.0
6,5,27,338.0
6,5,28,351.0
6,5,29,364.0
6,5,30,377.0
6,5,31,390.0
6,5,32,403.0
6,5,33,416.0
6,5,34,429.0
6,5,35,442.0
6,5,36,455.0
6,5,37,468.0
6,5,38,481.0
6,5,39,494.0
6,5,40,507.0
6,5,41,520.0
6,5,42,533.0
6,5,43,546.0
6,5,44,559.0
6,5,45,572.0
6,5,46,585.0
6,5,47,598.0
6,5,48,611.0
6,5,49,624.0
6,5,50,637.0
6,5,51,650.0
6,5,52,663.0
6,5,53,676.0
6,5,54,689.0
6,5,55,702.0
6,5,56,715.0
6,5,57,728.0
6,5,58,741.0
6,5,59,754.0
6,6,0,780.0
6,6,1,0.0
6,6,2,13.0
6,6,3,26.0
6,6,4,39.0
6,6,5,52.0
6,6,6,65.0
6,6,7,78.0
6,6,8,91.0
6,6,9,104.0
6,6,10,117.0
6,6,11,130.0
6,6,12,143.0
6,6,13,156.0
6,6,14,169.0
6,6,15,182.0
6,6,16,195.0
6,6,17,208.0
6,6,18,221.0
6,6,19,234.0
6,6,20,247.0
6,6,21,260.0
6,6,22,273.0
6,6,23,286.0
6,6,24,299.0
6,6,25,312.0
6,6,26,325.0
6,6,27,338.0
6,6,28,351.0
6,6,29,364.0
6,6,30,377.0
6,6,31,390.0
6,6,32,403.0
6,6,33,416.0
6,6,34,429.0
6,6,35,442.0
6,6,36,455.0
6,6,37,468.0
6,6,38,481.0
6,6,39,494.0
6,6,40,507.0
6,6,41,520.0
6,6,42,533.0
6,6,43,546.0
6,6,44,559.0
6,6,45,572.0
6,6,46,585.0
6,6,47,598.0
6,6,48,611.0
6,6,49,624.0
6,6,50,637.0
6,6,51,650.0
6,6,52,663.0
6,6,53,676.0
6,6,54,689.0
6,6,55,702.0
6,6,56,715.0
6,6,57,728.0
6,6,58,741.0
6,6,59,754.0
6,7,0,780.0
6,7,1,0.0
6,7,2,13.0
6,7,3,26.0
6,7,4,39.0
6,7,5,52.0
6,7,6,65.0
6,7,7,78.0
6,7,8,91.0
6,7,9,104.0
6,7,10,117.0
6,7,11,130.0
6,7,12,143.0
6,7,13,156.0
6,7,14,169.0
6,7,15,182.0
6,7,16,195.0
6,7,17,208.0
6,7,18,221.0
6,7,19,234.0
6,7,20,247.0
6,7,21,260.0
6,7,22,273.0
6,7,23,286.0
6,7,24,299.0
6,7,25,312.0
6,7,26,325.0
6,7,27,338.0
6,7,28,351.0
6,7,29,364.0
6,7,30,377.0
6,7,31,390.0
6,7,32,403.0
6,7,33,416.0
6,7,34,429.0
6,7,35,442.0
6,7,36,455.0
6,7,37,468.0
6,7,38,481.0
6,7,39,494.0
6,7,40,507.0
6,7,41,520.0
6,7,42,533.0
6,7,43,546.0
6,7,44,559.0
6,7,45,572.0
6,7,46,585.0
6,7,47,598.0
6,7,48,611.0
6,7,49,624.0
6,7,50,637.0
6,7,51,650.0
6,7,52,663.0
6,7,53,676.0
6,7,54,689.0
6,7,55,702.0
6,7,56,715.0
6,7,57,728.0
6,7,58,741.0
6,7,59,754.0
6,8,0,900.0
6,8,1,0.0
6,8,2,15.0
6,8,3,30.0
6,8,4,45.0
6,8,5,60.0
6,8,6,75.0
6,8,7,90.0
6,8,8,105.0
6,8,9,120.0
6,8,10,135.0
6,8,11,150.0
6,8,12,165.0
6,8,13,180.0
6,8,14,195.0
6,8,15,210.0
6,8,16,225.0
6,8,17,240.0
6,8,18,255.0
6,8,19,270.0
6,8,20,285.0
6,8,21,300.0
6,8,22,315.0
6,8,23,330.0
6,8,24,345.0
6,8,25,360.0
6,8,26,375.0
6,8,27,390.0
6,8,28,405.0
6,8,29,420.0
6,8,30,435.0
6,8,31,450.0
6,8,32,465.0
6,8,33,480.0
6,8,34,495.0
6,8,35,510.0
6,8,36,525.0
6,8,37,540.0
6,8,38,555.0
6,8,39,570.0
6,8,40,585.0
6,8,41,600.0
6,8,42,615.0
6,8,43,630.0
6,8,44,645.0
6,8,45,660.0
6,8,46,675.0
6,8,47,690.0
6,8,48,705.0
6,8,49,720.0
6,8,50,735.0
6,8,51,750.0
6,8,52,765.0
6,8,53,780.0
6,8,54,795.0
6,8,55,810.0
6,8,56,825.0
6,8,57,840.0
6,8,58,855.0
6,8,59,870.0
6,9,0,600.0
6,9,1,0.0
6,9,2,10.0
6,9,3,20.0
6,9,4,30.0
6,9,5,40.0
6,9,6,50.0
6,9,7,60.0
6,9,8,70.0
6,9,9,80.0
6,9,10,90.0
6,9,11,100.0
6,9,12,110.0
6,9,13,120.0
6,9,14,130.0
6,9,15,140.0
6,9,16,150.0
6,9,17,160.0
6,9,18,170.0
6,9,19,180.0
6,9,20,190.0
6,9,21,200.0
6,9,22,210.0
6,9,23,220.0
6,9,24,230.0
6,9,25,240.0
6,9,26,250.0
6,9,27,260.0
6,9,28,270.0
6,9,29,280.0
6,9,30,290.0
6,9,31,300.0
6,9,32,310.0
6,9,33,320.0
6,9,34,330.0
6,9,35,340.0
6,9,36,350.0
6,9,37,360.0
6,9,38,370.0
6,9,39,380.0
6,9,40,390.0
6,9,41,400.0
6,9,42,410.0
6,9,43,420.0
6,9,44,430.0
6,9,45,440.0
6,9,46,450.0
6,9,47,460.0
6,9,48,470.0
6,9,49,480.0
6,9,50,490.0
6,9,51,500.0
6,9,52,510.0
6,9,53,520.0
6,9,54,530.0
6,9,55,540.0
6,9,56,550.0
6,9,57,560.0
6,9,58,570.0
6,9,59,580.0
6,10,0,900.0
6,10,1,0.0
6,10,2,15.0
6,10,3,30.0
6,10,4,45.0
6,10,5,60.0
6,10,6,75.0
6,10,7,90.0
6,10,8,105.0
6,10,9,120.0
6,10,10,135.0
6,10,11,150.0
6,10,12,165.0
6,10,13,180.0
6,10,14,195.0
6,10,15,210.0
6,10,16,225.0
6,10,17,240.0
6,10,18,255.0
6,10,19,270.0
6,10,20,285.0
6,10,21,300.0
6,10,22,315.0
6,10,23,330.0
6,10,24,345.0
6,10,25,360.0
6,10,26,375.0
6,10,27,390.0
6,10,28,405.0
6,10,29,420.0
6,10,30,435.0
6,10,31,450.0
6,10,32,465.0
6,10,33,480.0
6,10,34,495.0
6,10,35,510.0
6,10,36,525.0
6,10,37,540.0
6,10,38,555.0
6,10,39,570.0
6,10,40,585.0
6,10,41,600.0
6,10,42,615.0
6,10,43,630.0
6,10,44,645.0
6,10,45,660.0
6,10,46,675.0
6,10,47,690.0
6,10,48,705.0
6,10,49,720.0
6,10,50,735.0
6,10,51,750.0
6,10,52,765.0
6,10,53,780.0
6,10,54,795.0
6,10,55,810.0
6,10,56,825.0
6,10,57,840.0
6,10,58,855.0
6,10,59,870.0
6,11,0,900.0
6,11,1,0.0
6,11,2,15.0
6,11,3,30.0
6,11,4,45.0
6,11,5,60.0
6,11,6,75.0
6,11,7,90.0
6,11,8,105.0
6,11,9,120.0
6,11,10,135.0
6,11,11,150.0
6,11,12,165.0
6,11,13,180.0
6,11,14,195.0
6,11,15,210.0
6,11,16,225.0
6,11,17,240.0
6,11,18,255.0
6,11,19,270.0
6,11,20,285.0
6,11,21,300.0
6,11,22,315.0
6,11,23,330.0
6,11,24,345.0
6,11,25,360.0
6,11,26,375.0
6,11,27,390.0
6,11,28,405.0
6,11,29,420.0
6,11,30,435.0
6,11,31,450.0
6,11,32,465.0
6,11,33,480.0
6,11,34,495.0
6,11,35,510.0
6,11,36,525.0
6,11,37,540.0
6,11,38,555.0
6,11,39,570.0
6,11,40,585.0
6,11,41,600.0
6,11,42,615.0
6,11,43,630.0
6,11,44,645.0
6,11,45,660.0
6,11,46,675.0
6,11,47,690.0
6,11,48,705.0
6,11,49,720.0
6,11,50,735.0
6,11,51,750.0
6,11,52,765.0
6,11,53,780.0
6,11,54,795.0
6,11,55,810.0
6,11,56,825.0
6,11,57,840.0
6,11,58,855.0
6,11,59,870.0
6,12,0,900.0
6,12,1,0.0
6,12,2,15.0
6,12,3,30.0
6,12,4,45.0
6,12,5,60.0
6,12,6,75.0
6,12,7,90.0
6,12,8,105.0
6,12,9,120.0
6,12,10,135.0
6,12,11,150.0
6,12,12,165.0
6,12,13,180.0
6,12,14,195.0
6,12,15,210.0
6,12,16,225.0
6,12,17,240.0
6,12,18,255.0
6,12,19,270.0
6,12,20,285.0
6,12,21,300.0
6,12,22,315.0
6,12,23,330.0
6,12,24,345.0
6,12,25,360.0
6,12,26,375.0
6,12,27,390.0
6,12,28,405.0
6,12,29,420.0
6,12,30,435.0
6,12,31,450.0
6,12,32,465.0
6,12,33,480.0
6,12,34,495.0
6,12,35,510.0
6,12,36,525.0
6,12,37,540.0
6,12,38,555.0
6,12,39,570.0
6,12,40,585.0
6,12,41,600.0
6,12,42,615.0
6,12,43,630.0
6,12,44,645.0
6,12,45,660.0
6,12,46,675.0
6,12,47,690.0
6,12,48,705.0
6,12,49,720.0
6,12,50,735.0
6,12,51,750.0
6,12,52,765.0
6,12,53,780.0
6,12,54,795.0
6,12,55,810.0
6,12,56,825.0
6,12,57,840.0
6,12,58,855.0
6,12,59,870.0
6,13,0,600.0
6,13,1,0.0
6,13,2,10.0
6,13,3,20.0
6,13,4,30.0
6,13,5,40.0
6,13,6,50.0
6,13,7,60.0
6,13,8,70.0
6,13,9,80.0
6,13,10,90.0
6,13,11,100.0
6,13,12,110.0
6,13,13,120.0
6,13,14,130.0
6,13,15,140.0
6,13,16,150.0
6,13,17,160.0
6,13,18,170.0
6,13,19,180.0
6,13,20,190.0
6,13,21,200.0
6,13,22,210.0
6,13,23,220.0
6,13,24,230.0
6,13,25,240.0
6,13,26,250.0
6,13,27,260.0
6,13,28,270.0
6,13,29,280.0
6,13,30,290.0
6,13,31,300.0
6,13,32,310.0
6,13,33,320.0
6,13,34,330.0
6,13,35,340.0
6,13,36,350.0
6,13,37,360.0
6,13,38,370.0
6,13,39,380.0
6,13,40,390.0
6,13,41,400.0
6,13,42,410.0
6,13,43,420.0
6,13,44,430.0
6,13,45,440.0
6,13,46,450.0
6,13,47,460.0
6,13,48,470.0
6,13,49,480.0
6,13,50,490.0
6,13,51,500.0
6,13,52,510.0
6,13,53,520.0
6,13,54,530.0
6,13,55,540.0
6,13,56,550.0
6,13,57,560.0
6,13,58,570.0
6,13,59,580.0
6,14,0,600.0
6,14,1,0.0
6,14,2,10.0
6,14,3,20.0
6,14,4,30.0
6,14,5,40.0
6,14,6,50.0
6,14,7,60.0
6,14,8,70.0
6,14,9,80.0
6,14,10,90.0
6,14,11,100.0
6,14,12,110.0
6,14,13,120.0
6,14,14,130.0
6,14,15,140.0
6,14,16,150.0
6,14,17,160.0
6,14,18,170.0
6,14,19,180.0
6,14,20,190.0
6,14,21,200.0
6,14,22,210.0
6,14,23,220.0
6,14,24,230.0
6,14,25,240.0
6,14,26,250.0
6,14,27,260.0
6,14,28,270.0
6,14,29,280.0
6,14,30,290.0
6,14,31,300.0
6,14,32,310.0
6,14,33,320.0
6,14,34,330.0
6,14,35,340.0
6,14,36,350.0
6,14,37,360.0
6,14,38,370.0
6,14,39,380.0
6,14,40,390.0
6,14,41,400.0
6,14,42,410.0
6,14,43,420.0
6,14,44,430.0
6,14,45,440.0
6,14,46,450.0
6,14,47,460.0
6,14,48,470.0
6,14,49,480.0
6,14,50,490.0
6,14,51,500.0
6,14,52,510.0
6,14,53,520.0
6,14,54,530.0
6,14,55,540.0
6,14,56,550.0
6,14,57,560.0
6,14,58,570.0
6,14,59,580.0
7,0,0,780.0
7,0,1,0.0
7,0,2,13.0
7,0,3,26.0
7,0,4,39.0
7,0,5,52.0
7,0,6,65.0
7,0,7,78.0
7,0,8,91.0
7,0,9,104.0
7,0,10,117.0
7,0,11,130.0
7,0,12,143.0
7,0,13,156.0
7,0,14,169.0
7,0,15,182.0
7,0,16,195.0
7,0,17,208.0
7,0,18,221.0
7,0,19,234.0
7,0,20,247.0
7,0,21,260.0
7,0,22,273.0
7,0,23,286.0
7,0,24,299.0
7,0,25,312.0
7,0,26,325.0
7,0,27,338.0
7,0,28,351.0
7,0,29,364.0
7,0,30,377.0
7,0,31,390.0
7,0,32,403.0
7,0,33,416.0
7,0,34,429.0
7,0,35,442.0
7,0,36,455.0
7,0,37,468.0
7,0,38,481.0
7,0,39,494.0
7,0,40,507.0
7,0,41,520.0
7,0,42,533.0
7,0,43,546.0
7,0,44,559.0
7,0,45,572.0
7,0,46,585.0
7,0,47,598.0
7,0,48,611.0
7,0,49,624.0
7,0,50,637.0
7,0,51,650.0
7,0,52,663.0
7,0,53,676.0
7,0,54,689.0
7,0,55,702.0
7,0,56,715.0
7,0,57,728.0
7,0,58,741.0
7,0,59,754.0
7,1,0,900.0
7,1,1,0.0
7,1,2,15.0
7,1,3,30.0
7,1,4,45.0
7,1,5,60.0
7,1,6,75.0
7,1,7,90.0
7,1,8,105.0
7,1,9,120.0
7,1,10,135.0
7,1,11,150.0
7,1,12,165.0
7,1,13,180.0
7,1,14,195.0
7,1,15,210.0
7,1,16,225.0
7,1,17,240.0
7,1,18,255.0
7,1,19,270.0
7,1,20,285.0
7,1,21,300.0
7,1,22,315.0
7,1,23,330.0
7,1,24,345.0
7,1,25,360.0
7,1,26,375.0
7,1,27,390.0
7,1,28,405.0
7,1,29,420.0
7,1,30,435.0
7,1,31,450.0
7,1,32,465.0
7,1,33,480.0
7,1,34,495.0
7,1,35,510.0
7,1,36,525.0
7,1,37,540.0
7,1,38,555.0
7,1,39,570.0
7,1,40,585.0
7,1,41,600.0
7,1,42,615.0
7,1,43,630.0
7,1,44,645.0
7,1,45,660.0
7,1,46,675.0
7,1,47,690.0
7,1,48,705.0
7,1,49,720.0
7,1,50,735.0
7,1,51,750.0
7,1,52,765.0
7,1,53,780.0
7,1,54,795.0
7,1,55,810.0
7,1,56,825.0
7,1,57,840.0
7,1,58,855.0
7,1,59,870.0
7,2,0,720.0
7,2,1,0.0
7,2,2,12.0
7,2,3,24.0
7,2,4,36.0
7,2,5,48.0
7,2,6,60.0
7,2,7,72.0
7,2,8,84.0
7,2,9,96.0
7,2,10,108.0
7,2,11,120.0
7,2,12,132.0
7,2,13,144.0
7,2,14,156.0
7,2,15,168.0
7,2,16,180.0
7,2,17,192.0
7,2,18,204.0
7,2,19,216.0
7,2,20,228.0
7,2,21,240.0
7,2,22,252.0
7,2,23,264.0
7,2,24,276.0
7,2,25,288.0
7,2,26,300.0
7,2,27,312.0
7,2,28,324.0
7,2,29,336.0
7,2,30,348.0
7,2,31,360.0
7,2,32,372.0
7,2,33,384.0
7,2,34,396.0
7,2,35,408.0
7,2,36,420.0
7,2,37,432.0
7,2,38,444.0
7,2,39,456.0
7,2,40,468.0
7,2,41,480.0
7,2,42,492.0
7,2,43,504.0
7,2,44,516.0
7,2,45,528.0
7,2,46,540.0
7,2,47,552.0
7,2,48,564.0
7,2,49,576.0
7,2,50,588.0
7,2,51,600.0
7,2,52,612.0
7,2,53,624.0
7,2,54,636.0
7,2,55,648.0
7,2,56,660.0
7,2,57,672.0
7,2,58,684.0
7,2,59,696.0
7,3,0,600.0
7,3,1,0.0
7,3,2,10.0
7,3,3,20.0
7,3,4,30.0
7,3,5,40.0
7,3,6,50.0
7,3,7,60.0
7,3,8,70.0
7,3,9,80.0
7,3,10,90.0
7,3,11,100.0
7,3,12,110.0
7,3,13,120.0
7,3,14,130.0
7,3,15,140.0
7,3,16,150.0
7,3,17,160.0
7,3,18,170.0
7,3,19,180.0
7,3,20,190.0
7,3,21,200.0
7,3,22,210.0
7,3,23,220.0
7,3,24,230.0
7,3,25,240.0
7,3,26,250.0
7,3,27,260.0
7,3,28,270.0
7,3,29,280.0
7,3,30,290.0
7,3,31,300.0
7,3,32,310.0
7,3,33,320.0
7,3,34,330.0
7,3,35,340.0
7,3,36,350.0
7,3,37,360.0
7,3,38,370.0
7,3,39,380.0
7,3,40,390.0
7,3,41,400.0
7,3,42,410.0
7,3,43,420.0
7,3,44,430.0
7,3,45,440.0
7,3,46,450.0
7,3,47,460.0
7,3,48,470.0
7,3,49,480.0
7,3,50,490.0
7,3,51,500.0
7,3,52,510.0
7,3,53,520.0
7,3,54,530.0
7,3,55,540.0
7,3,56,550.0
7,3,57,560.0
7,3,58,570.0
7,3,59,580.0
7,4,0,660.0
7,4,1,0.0
7,4,2,11.0
7,4,3,22.0
7,4,4,33.0
7,4,5,44.0
7,4,6,55.0
7,4,7,66.0
7,4,8,77.0
7,4,9,88.0
7,4,10,99.0
7,4,11,110.0
7,4,12,121.0
7,4,13,132.0
7,4,14,143.0
7,4,15,154.0
7,4,16,165.0
7,4,17,176.0
7,4,18,187.0
7,4,19,198.0
7,4,20,209.0
7,4,21,220.0
7,4,22,231.0
7,4,23,242.0
7,4,24,253.0
7,4,25,264.0
7,4,26,275.0
7,4,27,286.0
7,4,28,297.0
7,4,29,308.0
7,4,30,319.0
7,4,31,330.0
7,4,32,341.0
7,4,33,352.0
7,4,34,363.0
7,4,35,374.0
7,4,36,385.0
7,4,37,396.0
7,4,38,407.0
7,4,39,418.0
7,4,40,429.0
7,4,41,440.0
7,4,42,451.0
7,4,43,462.0
7,4,44,473.0
7,4,45,484.0
7,4,46,495.0
7,4,47,506.0
7,4,48,517.0
7,4,49,528.0
7,4,50,539.0
7,4,51,550.0
7,4,52,561.0
7,4,53,572.0
7,4,54,583.0
7,4,55,594.0
7,4,56,605.0
7,4,57,616.0
7,4,58,627.0
7,4,59,638.0
7,5,0,660.0
7,5,1,0.0
7,5,2,11.0
7,5,3,22.0
7,5,4,33.0
7,5,5,44.0
7,5,6,55.0
7,5,7,66.0
7,5,8,77.0
7,5,9,88.0
7,5,10,99.0
7,5,11,110.0
7,5,12,121.0
7,5,13,132.0
7,5,14,143.0
7,5,15,154.0
7,5,16,165.0
7,5,17,176.0
7,5,18,187.0
7,5,19,198.0
7,5,20,209.0
7,5,21,220.0
7,5,22,231.0
7,5,23,242.0
7,5,24,253.0
7,5,25,264.0
7,5,26,275.0
7,5,27,286.0
7,5,28,297.0
7,5,29,308.0
7,5,30,319.0
7,5,31,330.0
7,5,32,341.0
7,5,33,352.0
7,5,34,363.0
7,5,35,374.0
7,5,36,385.0
7,5,37,396.0
7,5,38,407.0
7,5,39,418.0
7,5,40,429.0
7,5,41,440.0
7,5,42,451.0
7,5,43,462.0
7,5,44,473.0
7,5,45,484.0
7,5,46,495.0
7,5,47,506.0
7,5,48,517.0
7,5,49,528.0
7,5,50,539.0
7,5,51,550.0
7,5,52,561.0
7,5,53,572.0
7,5,54,583.0
7,5,55,594.0
7,5,56,605.0
7,5,57,616.0
7,5,58,627.0
7,5,59,638.0
7,6,0,660.0
7,6,1,0.0
7,6,2,11.0
7,6,3,22.0
7,6,4,33.0
7,6,5,44.0
7,6,6,55.0
7,6,7,66.0
7,6,8,77.0
7,6,9,88.0
7,6,10,99.0
7,6,11,110.0
7,6,12,121.0
7,6,13,132.0
7,6,14,143.0
7,6,15,154.0
7,6,16,165.0
7,6,17,176.0
7,6,18,187.0
7,6,19,198.0
7,6,20,209.0
7,6,21,220.0
7,6,22,231.0
7,6,23,242.0
7,6,24,253.0
7,6,25,264.0
7,6,26,275.0
7,6,27,286.0
7,6,28,297.0
7,6,29,308.0
7,6,30,319.0
7,6,31,330.0
7,6,32,341.0
7,6,33,352.0
7,6,34,363.0
7,6,35,374.0
7,6,36,385.0
7,6,37,396.0
7,6,38,407.0
7,6,39,418.0
7,6,40,429.0
7,6,41,440.0
7,6,42,451.0
7,6,43,462.0
7,6,44,473.0
7,6,45,484.0
7,6,46,495.0
7,6,47,506.0
7,6,48,517.0
7,6,49,528.0
7,6,50,539.0
7,6,51,550.0
7,6,52,561.0
7,6,53,572.0
7,6,54,583.0
7,6,55,594.0
7,6,56,605.0
7,6,57,616.0
7,6,58,627.0
7,6,59,638.0
7,7,0,840.0
7,7,1,0.0
7,7,2,14.0
7,7,3,28.0
7,7,4,42.0
7,7,5,56.0
7,7,6,70.0
7,7,7,84.0
7,7,8,98.0
7,7,9,112.0
7,7,10,126.0
7,7,11,140.0
7,7,12,154.0
7,7,13,168.0
7,7,14,182.0
7,7,15,196.0
7,7,16,210.0
7,7,17,224.0
7,7,18,238.0
7,7,19,252.0
7,7,20,266.0
7,7,21,280.0
7,7,22,294.0
7,7,23,308.0
7,7,24,322.0
7,7,25,336.0
7,7,26,350.0
7,7,27,364.0
7,7,28,378.0
7,7,29,392.0
7,7,30,406.0
7,7,31,420.0
7,7,32,434.0
7,7,33,448.0
7,7,34,462.0
7,7,35,476.0
7,7,36,490.0
7,7,37,504.0
7,7,38,518.0
7,7,39,532.0
7,7,40,546.0
7,7,41,560.0
7,7,42,574.0
7,7,43,588.0
7,7,44,602.0
7,7,45,616.0
7,7,46,630.0
7,7,47,644.0
7,7,48,658.0
7,7,49,672.0
7,7,50,686.0
7,7,51,700.0
7,7,52,714.0
7,7,53,728.0
7,7,54,742.0
7,7,55,756.0
7,7,56,770.0
7,7,57,784.0
7,7,58,798.0
7,7,59,812.0
7,8,0,780.0
7,8,1,0.0
7,8,2,13.0
7,8,3,26.0
7,8,4,39.0
7,8,5,52.0
7,8,6,65.0
7,8,7,78.0
7,8,8,91.0
7,8,9,104.0
7,8,10,117.0
7,8,11,130.0
7,8,12,143.0
7,8,13,156.0
7,8,14,169.0
7,8,15,182.0
7,8,16,195.0
7,8,17,208.0
7,8,18,221.0
7,8,19,234.0
7,8,20,247.0
7,8,21,260.0
7,8,22,273.0
7,8,23,286.0
7,8,24,299.0
7,8,25,312.0
7,8,26,325.0
7,8,27,338.0
7,8,28,351.0
7,8,29,364.0
7,8,30,377.0
7,8,31,390.0
7,8,32,403.0
7,8,33,416.0
7,8,34,429.0
7,8,35,442.0
7,8,36,455.0
7,8,37,468.0
7,8,38,481.0
7,8,39,494.0
7,8,40,507.0
7,8,41,520.0
7,8,42,533.0
7,8,43,546.0
7,8,44,559.0
7,8,45,572.0
7,8,46,585.0
7,8,47,598.0
7,8,48,611.0
7,8,49,624.0
7,8,50,637.0
7,8,51,650.0
7,8,52,663.0
7,8,53,676.0
7,8,54,689.0
7,8,55,702.0
7,8,56,715.0
7,8,57,728.0
7,8,58,741.0
7,8,59,754.0
7,9,0,660.0
7,9,1,0.0
7,9,2,11.0
7,9,3,22.0
7,9,4,33.0
7,9,5,44.0
7,9,6,55.0
7,9,7,66.0
7,9,8,77.0
7,9,9,88.0
7,9,10,99.0
7,9,11,110.0
7,9,12,121.0
7,9,13,132.0
7,9,14,143.0
7,9,15,154.0
7,9,16,165.0
7,9,17,176.0
7,9,18,187.0
7,9,19,198.0
7,9,20,209.0
7,9,21,220.0
7,9,22,231.0
7,9,23,242.0
7,9,24,253.0
7,9,25,264.0
7,9,26,275.0
7,9,27,286.0
7,9,28,297.0
7,9,29,308.0
7,9,30,319.0
7,9,31,330.0
7,9,32,341.0
7,9,33,352.0
7,9,34,363.0
7,9,35,374.0
7,9,36,385.0
7,9,37,396.0
7,9,38,407.0
7,9,39,418.0
7,9,40,429.0
7,9,41,440.0
7,9,42,451.0
7,9,43,462.0
7,9,44,473.0
7,9,45,484.0
7,9,46,495.0
7,9,47,506.0
7,9,48,517.0
7,9,49,528.0
7,9,50,539.0
7,9,51,550.0
7,9,52,561.0
7,9,53,572.0
7,9,54,583.0
7,9,55,594.0
7,9,56,605.0
7,9,57,616.0
7,9,58,627.0
7,9,59,638.0
7,10,0,780.0
7,10,1,0.0
7,10,2,13.0
7,10,3,26.0
7,10,4,39.0
7,10,5,52.0
7,10,6,65.0
7,10,7,78.0
7,10,8,91.0
7,10,9,104.0
7,10,10,117.0
7,10,11,130.0
7,10,12,143.0
7,10,13,156.0
7,10,14,169.0
7,10,15,182.0
7,10,16,195.0
7,10,17,208.0
7,10,18,221.0
7,10,19,234.0
7,10,20,247.0
7,10,21,260.0
7,10,22,273.0
7,10,23,286.0
7,10,24,299.0
7,10,25,312.0
7,10,26,325.0
7,10,27,338.0
7,10,28,351.0
7,10,29,364.0
7,10,30,377.0
7,10,31,390.0
7,10,32,403.0
7,10,33,416.0
7,10,34,429.0
7,10,35,442.0
7,10,36,455.0
7,10,37,468.0
7,10,38,481.0
7,10,39,494.0
7,10,40,507.0
7,10,41,520.0
7,10,42,533.0
7,10,43,546.0
7,10,44,559.0
7,10,45,572.0
7,10,46,585.0
7,10,47,598.0
7,10,48,611.0
7,10,49,624.0
7,10,50,637.0
7,10,51,650.0
7,10,52,663.0
7,10,53,676.0
7,10,54,689.0
7,10,55,702.0
7,10,56,715.0
7,10,57,728.0
7,10,58,741.0
7,10,59,754.0
7,11,0,660.0
7,11,1,0.0
7,11,2,11.0
7,11,3,22.0
7,11,4,33.0
7,11,5,44.0
7,11,6,55.0
7,11,7,66.0
7,11,8,77.0
7,11,9,88.0
7,11,10,99.0
7,11,11,110.0
7,11,12,121.0
7,11,13,132.0
7,11,14,143.0
7,11,15,154.0
7,11,16,165.0
7,11,17,176.0
7,11,18,187.0
7,11,19,198.0
7,11,20,209.0
7,11,21,220.0
7,11,22,231.0
7,11,23,242.0
7,11,24,253.0
7,11,25,264.0
7,11,26,275.0
7,11,27,286.0
7,11,28,297.0
7,11,29,308.0
7,11,30,319.0
7,11,31,330.0
7,11,32,341.0
7,11,33,352.0
